,Player ID,Name,Last_Name,Team,Position,Cost_Today,GW Points,Minutes,KO_time,Goals,Assists,Clean Sheets,Goals Conceded,Penalties Saved,Penalties Missed,YC,RC,Saves,Total Bonus Points,Total BPS,Influence,Creativity,Threat,ICT Index,xG,xA,xGi,xGc,Transfers In GW,Transfers Out GW,Gameweek,Opponent,Difficulty
1165,585,Ismaïla,I.Sarr,Crystal Palace,MID,59,4,9,2024-09-14T14:00:00Z,0,1,0,0,0,0,0,0,0,0,12,0.2,0.5,14.0,1.5,0.08,0.00,0.08,0.01,1884,4758,4,LEI (H),2
1168,644,Franco,Umeh-Chibueze,Crystal Palace,MID,45,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,2033,530,4,LEI (H),2
1171,645,Justin,Devenny,Crystal Palace,MID,45,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,424,101,4,LEI (H),2
1174,646,Asher,Agbinone,Crystal Palace,MID,45,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,2267,406,4,LEI (H),2
1177,647,Kaden,Rodney,Crystal Palace,MID,45,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1275,244,4,LEI (H),2
1179,650,Maxence,Lacroix,Crystal Palace,DEF,45,1,90,2024-09-14T14:00:00Z,0,0,0,2,0,0,0,0,0,0,5,16.0,11.8,2.0,3.0,0.00,0.04,0.04,1.23,1865,384,4,LEI (H),2
1184,156,Armando,Broja,Everton,FWD,55,0,0,2024-09-14T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,2316,3076,4,AVL (A),4
1189,217,Abdoulaye,A.Doucoure,Everton,MID,53,0,0,2024-09-14T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,914,8569,4,AVL (A),4
1194,218,Norberto Bercique,Beto,Everton,FWD,50,1,9,2024-09-14T16:30:00Z,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.31,31216,18033,4,AVL (A),4
1199,219,Jarrad,Branthwaite,Everton,DEF,49,0,0,2024-09-14T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,303,25072,4,AVL (A),4
1204,220,Dominic,Calvert-Lewin,Everton,FWD,59,6,90,2024-09-14T16:30:00Z,1,0,0,3,0,0,0,0,0,0,21,27.2,3.6,48.0,7.9,0.76,0.00,0.76,2.12,66342,40892,4,AVL (A),4
1209,221,Séamus,Coleman,Everton,DEF,44,0,0,2024-09-14T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,902,653,4,AVL (A),4
1214,222,Idrissa,Gana,Everton,MID,49,2,63,2024-09-14T16:30:00Z,0,0,0,2,0,0,0,0,0,0,5,6.6,0.4,0.0,0.7,0.00,0.00,0.00,1.40,640,1461,4,AVL (A),4
1219,223,James,Garner,Everton,MID,50,2,64,2024-09-14T16:30:00Z,0,0,0,3,0,0,0,0,0,0,13,18.8,15.4,0.0,3.4,0.00,0.05,0.05,1.75,137,185,4,AVL (A),4
1224,224,Jack,Harrison,Everton,MID,54,2,63,2024-09-14T16:30:00Z,0,0,0,2,0,0,0,0,0,0,9,6.2,1.9,4.0,1.2,0.00,0.05,0.05,1.40,744,2761,4,AVL (A),4
1229,225,Mason,Holgate,Everton,DEF,40,0,0,2024-09-14T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,15557,4,AVL (A),4
1234,226,Tim,Iroegbunam,Everton,MID,45,1,80,2024-09-14T16:30:00Z,0,0,0,3,0,0,1,0,0,0,7,7.4,0.6,0.0,0.8,0.00,0.00,0.00,1.81,86097,28887,4,AVL (A),4
1239,227,João,J.Virginia,Everton,GK,40,0,0,2024-09-14T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1335,7587,4,AVL (A),4
1244,228,Michael,Keane,Everton,DEF,40,1,90,2024-09-14T16:30:00Z,0,0,0,3,0,0,0,0,0,0,2,22.4,0.1,9.0,3.2,0.02,0.00,0.02,2.12,370809,69673,4,AVL (A),4
1249,229,Neal,Maupay,Everton,FWD,49,0,0,2024-09-14T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,51533,4,AVL (A),4
1254,230,Dwight,McNeil,Everton,MID,54,12,90,2024-09-14T16:30:00Z,1,1,0,3,0,0,0,0,0,2,47,61.0,67.6,7.0,13.6,0.02,0.87,0.89,2.12,7426,12327,4,AVL (A),4
1259,231,Vitalii,Mykolenko,Everton,DEF,44,1,25,2024-09-14T16:30:00Z,0,0,0,0,0,0,0,0,0,0,3,3.0,0.0,0.0,0.3,0.00,0.00,0.00,0.37,19524,145197,4,AVL (A),4
1264,232,Iliman,Ndiaye,Everton,FWD,54,1,80,2024-09-14T16:30:00Z,0,0,0,3,0,0,1,0,0,0,7,8.6,1.3,4.0,1.4,0.00,0.01,0.01,1.81,13935,6137,4,AVL (A),4
1269,234,Nathan,Patterson,Everton,DEF,44,0,0,2024-09-14T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,84,262,4,AVL (A),4
1274,235,Jordan,Pickford,Everton,GK,49,2,90,2024-09-14T16:30:00Z,0,0,0,3,0,0,0,0,4,0,7,32.4,0.0,0.0,3.2,0.00,0.01,0.01,2.12,13052,207911,4,AVL (A),4
1279,236,James,Tarkowski,Everton,DEF,49,1,90,2024-09-14T16:30:00Z,0,0,0,3,0,0,0,0,0,0,-1,22.2,0.3,2.0,2.5,0.00,0.02,0.02,2.12,1988,24743,4,AVL (A),4
1284,237,Youssef,Y. Chermiti,Everton,FWD,50,0,0,2024-09-14T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,233,265,4,AVL (A),4
1289,238,Ashley,Young,Everton,DEF,45,0,90,2024-09-14T16:30:00Z,0,0,0,3,0,0,1,0,0,0,-4,14.6,0.6,0.0,1.5,0.00,0.01,0.01,2.12,696,1732,4,AVL (A),4
1294,577,Jesper,Lindstrøm,Everton,MID,53,1,9,2024-09-14T16:30:00Z,0,0,0,0,0,0,0,0,0,0,1,0.6,0.9,0.0,0.2,0.00,0.00,0.00,0.31,255,2224,4,AVL (A),4
1299,582,Jake,O'Brien,Everton,DEF,49,0,26,2024-09-14T16:30:00Z,0,0,0,1,0,0,1,0,0,0,-2,4.0,0.4,0.0,0.4,0.00,0.00,0.00,0.72,416,4506,4,AVL (A),4
1304,603,Harrison,Armstrong,Everton,MID,45,0,0,2024-09-14T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,7440,3884,4,AVL (A),4
1309,614,Jenson,Metcalfe,Everton,MID,45,0,0,2024-09-14T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,85,400,4,AVL (A),4
1313,624,Asmir,Begovic,Everton,GK,40,0,0,2024-09-14T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,4709,1410,4,AVL (A),4
1317,627,Roman,Dixon,Everton,DEF,40,0,0,2024-09-14T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1336,591,4,AVL (A),4
1319,651,Orel,Mangala,Everton,MID,50,1,26,2024-09-14T16:30:00Z,0,0,0,1,0,0,0,0,0,0,3,1.6,0.3,6.0,0.8,0.09,0.00,0.09,0.72,85,23,4,AVL (A),4
1324,10,Reiss,Nelson,Fulham,MID,50,0,24,2024-09-14T14:00:00Z,0,0,0,1,0,0,1,0,0,0,2,7.6,1.7,28.0,3.7,0.08,0.01,0.09,0.33,2483,1367,4,WHU (H),2
1329,19,Emile,Smith Rowe,Fulham,MID,56,7,72,2024-09-14T14:00:00Z,0,1,1,0,0,0,0,0,0,1,23,31.2,40.0,19.0,9.0,0.22,0.66,0.88,0.42,334345,360174,4,WHU (H),2
1334,191,Joachim,Andersen,Fulham,DEF,44,2,90,2024-09-14T14:00:00Z,0,0,0,1,0,0,0,0,0,0,15,23.8,0.8,4.0,2.9,0.01,0.01,0.02,0.76,16765,286301,4,WHU (H),2
1339,239,Adama,Adama,Fulham,MID,50,2,90,2024-09-14T14:00:00Z,0,0,0,1,0,0,0,0,0,0,12,14.6,24.7,34.0,7.3,0.56,0.02,0.58,0.76,269026,70363,4,WHU (H),2
1344,240,Andreas,Andreas,Fulham,MID,54,3,85,2024-09-14T14:00:00Z,0,0,1,0,0,0,0,0,0,0,7,1.6,27.3,15.0,4.4,0.21,0.03,0.24,0.44,7517,67558,4,WHU (H),2
1349,241,Calvin,Bassey,Fulham,DEF,45,2,90,2024-09-14T14:00:00Z,0,0,0,1,0,0,0,0,0,0,12,18.6,0.5,4.0,2.3,0.08,0.00,0.08,0.76,3828,5439,4,WHU (H),2
1354,242,Steven,Benda,Fulham,GK,40,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,2876,3709,4,WHU (H),2
1359,243,Tom,Cairney,Fulham,MID,49,1,17,2024-09-14T14:00:00Z,0,0,0,1,0,0,0,0,0,0,10,5.2,15.3,0.0,2.1,0.00,0.13,0.13,0.33,552,683,4,WHU (H),2
1364,244,Timothy,Castagne,Fulham,DEF,44,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1547,38491,4,WHU (H),2
1369,245,Issa,Diop,Fulham,DEF,45,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1985,4116,4,WHU (H),2
1374,246,Luke,Harris,Fulham,MID,45,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,126,4,WHU (H),2
1379,247,Alex,Iwobi,Fulham,MID,55,3,65,2024-09-14T14:00:00Z,0,0,1,0,0,0,0,0,0,0,11,13.8,27.6,5.0,4.6,0.04,0.39,0.43,0.42,20341,29619,4,WHU (H),2
1384,248,Bernd,Leno,Fulham,GK,50,2,90,2024-09-14T14:00:00Z,0,0,0,1,0,0,0,0,2,0,12,19.0,0.0,0.0,1.9,0.00,0.00,0.00,0.76,15099,41228,4,WHU (H),2
1389,249,Saša,Lukić,Fulham,MID,50,2,65,2024-09-14T14:00:00Z,0,0,1,0,0,0,1,0,0,0,8,10.0,0.4,0.0,1.0,0.00,0.00,0.00,0.42,393,807,4,WHU (H),2
1394,250,Kevin,Mbabu,Fulham,DEF,40,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,13595,4,WHU (H),2
1399,251,Rodrigo,Muniz,Fulham,FWD,61,1,17,2024-09-14T14:00:00Z,0,0,0,1,0,0,0,0,0,0,2,0.2,0.1,2.0,0.2,0.00,0.00,0.00,0.33,51012,338215,4,WHU (H),2
1404,252,Raúl,Raúl,Fulham,FWD,54,9,72,2024-09-14T14:00:00Z,1,0,1,0,0,0,0,0,0,3,29,42.4,22.1,56.0,12.1,0.26,0.04,0.30,0.42,7639,11432,4,WHU (H),2
1409,253,Tim,Ream,Fulham,DEF,45,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,121,4,WHU (H),2
1414,254,Harrison,Reed,Fulham,MID,49,1,4,2024-09-14T14:00:00Z,0,0,0,1,0,0,0,0,0,0,8,4.0,14.8,0.0,1.9,0.00,0.08,0.08,0.32,806,703,4,WHU (H),2
1419,255,Antonee,Robinson,Fulham,DEF,46,2,90,2024-09-14T14:00:00Z,0,0,0,1,0,0,0,0,0,0,10,35.6,23.2,2.0,6.1,0.00,0.18,0.18,0.76,455049,137634,4,WHU (H),2
1424,256,Jay,Stansfield,Fulham,FWD,50,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,4258,4,WHU (H),2
1429,257,Kenny,Tete,Fulham,DEF,45,2,90,2024-09-14T14:00:00Z,0,0,0,1,0,0,0,0,0,0,7,15.2,15.8,9.0,4.0,0.09,0.02,0.11,0.76,3736,6816,4,WHU (H),2
1434,258,Carlos Vinícius,Vinicius,Fulham,FWD,50,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,11250,15207,4,WHU (H),2
1439,259,Harry,Wilson,Fulham,MID,54,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,827,2453,4,WHU (H),2
1444,579,Ryan,Sessegnon,Fulham,DEF,44,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,664,2370,4,WHU (H),2
1449,586,Jorge,J.Cuenca,Fulham,DEF,44,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,199,628,4,WHU (H),2
1454,604,Josh,King,Fulham,MID,45,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,3160,1820,4,WHU (H),2
1459,605,Martial,Godo,Fulham,MID,45,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1056,662,4,WHU (H),2
1463,622,Sander,Berge,Fulham,MID,50,1,24,2024-09-14T14:00:00Z,0,0,0,1,0,0,0,0,0,0,6,5.0,11.3,0.0,1.6,0.00,0.01,0.01,0.33,301,293,4,WHU (H),2
1468,260,Ali,Al-Hamadi,Ipswich,FWD,50,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,7511,9328,4,BHA (A),2
1473,261,Elkan,Baggott,Ipswich,DEF,40,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,360,4,BHA (A),2
1478,262,Nathan,Broadhead,Ipswich,MID,49,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,40,194,4,BHA (A),2
1483,263,Cameron,Burgess,Ipswich,DEF,40,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,2076,3616,4,BHA (A),2
1488,264,Wes,Burns,Ipswich,MID,49,1,58,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,4,1.6,4.0,0.0,0.6,0.00,0.01,0.01,1.22,161,1037,4,BHA (A),2
1493,265,Conor,Chaplin,Ipswich,MID,54,1,5,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,6,2.0,0.0,0.0,0.2,0.00,0.00,0.00,0.25,398,3850,4,BHA (A),2
1498,266,Harry,H.Clarke,Ipswich,DEF,40,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,348,417,4,BHA (A),2
1503,267,Leif,Davis,Ipswich,DEF,45,6,90,2024-09-14T14:00:00Z,0,0,1,0,0,0,0,0,0,0,23,21.0,13.8,5.0,4.0,0.02,0.15,0.17,1.66,40326,22711,4,BHA (A),2
1508,268,Liam,Delap,Ipswich,FWD,55,1,58,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,-4,0.0,3.0,7.0,0.8,0.21,0.00,0.21,1.22,74495,26633,4,BHA (A),2
1513,269,George,Edmundson,Ipswich,DEF,40,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,4254,4,BHA (A),2
1518,270,Jacob,Greaves,Ipswich,DEF,40,6,90,2024-09-14T14:00:00Z,0,0,1,0,0,0,0,0,0,0,22,31.2,0.0,0.0,3.1,0.00,0.00,0.00,1.66,100935,28943,4,BHA (A),2
1523,271,Marcus,Harness,Ipswich,MID,49,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,769,4,BHA (A),2
1528,272,George,Hirst,Ipswich,FWD,54,1,31,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,3,1.2,10.3,2.0,1.4,0.00,0.00,0.00,0.44,390,330,4,BHA (A),2
1533,273,Cameron,Humphreys,Ipswich,MID,45,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,818,4,BHA (A),2
1538,274,Omari,Hutchinson,Ipswich,MID,54,2,84,2024-09-14T14:00:00Z,0,0,1,0,0,0,1,0,0,0,0,4.4,3.5,7.0,1.5,0.04,0.00,0.04,1.41,2366,9481,4,BHA (A),2
1543,275,Ben,Johnson,Ipswich,DEF,40,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,29280,64683,4,BHA (A),2
1548,276,Freddie,Ladapo,Ipswich,FWD,45,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,54242,4,BHA (A),2
1553,277,Massimo,Luongo,Ipswich,MID,45,1,6,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,5,7.0,0.0,0.0,0.7,0.00,0.00,0.00,0.25,15728,11464,4,BHA (A),2
1558,278,Sam,Morsy,Ipswich,MID,49,2,83,2024-09-14T14:00:00Z,0,0,1,0,0,0,1,0,0,0,3,13.0,3.3,0.0,1.6,0.00,0.14,0.14,1.41,1825,4168,4,BHA (A),2
1563,279,Corrie,Ndaba,Ipswich,DEF,40,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,88,4,BHA (A),2
1568,280,Cieran,Slicker,Ipswich,GK,40,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,3712,6235,4,BHA (A),2
1573,281,Jack,Taylor,Ipswich,MID,49,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,399,521,4,BHA (A),2
1578,282,Axel,Tuanzebe,Ipswich,DEF,40,6,90,2024-09-14T14:00:00Z,0,0,1,0,0,0,0,0,0,0,29,32.2,10.5,0.0,4.3,0.00,0.00,0.00,1.66,50370,17788,4,BHA (A),2
1583,283,Christian,Walton,Ipswich,GK,45,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,578,2842,4,BHA (A),2
1588,284,Luke,Woolfenden,Ipswich,DEF,40,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,37137,14717,4,BHA (A),2
1593,359,Kalvin,Phillips,Ipswich,MID,50,2,90,2024-09-14T14:00:00Z,0,0,1,0,0,0,1,0,0,0,8,15.8,14.8,0.0,3.1,0.00,0.03,0.03,1.66,753,1049,4,BHA (A),2
1598,568,Arijanet,Muric,Ipswich,GK,44,11,90,2024-09-14T14:00:00Z,0,0,1,0,0,0,0,0,6,3,37,43.8,0.0,0.0,4.4,0.00,0.00,0.00,1.66,9293,5386,4,BHA (A),2
1603,583,Conor,Townsend,Ipswich,DEF,40,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,4332,3734,4,BHA (A),2
1608,611,Sam,Szmodics,Ipswich,MID,60,1,58,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.00,0.00,0.00,1.22,8903,11208,4,BHA (A),2
1612,619,Jens,Cajuste,Ipswich,MID,45,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,2889,880,4,BHA (A),2
1615,630,Dara,O'Shea,Ipswich,DEF,40,7,90,2024-09-14T14:00:00Z,0,0,1,0,0,0,0,0,0,1,30,41.6,0.0,9.0,5.1,0.06,0.00,0.06,1.66,3172,697,4,BHA (A),2
1618,631,Jack,J.Clarke,Ipswich,MID,55,1,31,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,2,1.6,0.6,1.0,0.3,0.03,0.01,0.04,0.44,900,408,4,BHA (A),2
1621,632,Chiedozie,Ogbene,Ipswich,MID,50,1,31,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,5,3.0,0.8,4.0,0.8,0.00,0.01,0.01,0.44,864,317,4,BHA (A),2
1626,117,Facundo,Buonanotte,Leicester,MID,50,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,24044,7798,4,CRY (A),3
1631,192,Jordan,J.Ayew,Leicester,MID,54,1,82,2024-09-14T14:00:00Z,0,0,0,1,0,0,1,0,0,0,4,7.2,0.8,25.0,3.3,0.10,0.01,0.11,1.56,1906,5249,4,CRY (A),3
1636,198,Odsonne,Edouard,Leicester,FWD,54,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,5151,23920,4,CRY (A),3
1641,285,Boubakary,B.Soumaré,Leicester,MID,45,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,3019,3266,4,CRY (A),3
1646,286,Tom,Cannon,Leicester,FWD,45,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,39405,4,CRY (A),3
1651,287,Hamza,Choudhury,Leicester,MID,45,1,14,2024-09-14T14:00:00Z,0,0,0,1,0,0,0,0,0,0,4,3.0,0.0,0.0,0.3,0.00,0.00,0.00,1.03,2411,3765,4,CRY (A),3
1656,288,Conor,Coady,Leicester,DEF,40,0,7,2024-09-14T14:00:00Z,0,0,0,1,0,0,1,0,0,0,-6,2.0,0.0,0.0,0.2,0.00,0.00,0.00,0.99,5999,2243,4,CRY (A),3
1661,289,Patson,Daka,Leicester,FWD,49,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,3005,4815,4,CRY (A),3
1666,290,Bobby,De Cordova-Reid,Leicester,MID,54,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,375,2302,4,CRY (A),3
1671,291,Wout,Faes,Leicester,DEF,41,1,90,2024-09-14T14:00:00Z,0,0,0,2,0,0,0,0,0,0,1,38.2,0.2,0.0,3.8,0.00,0.00,0.00,2.55,280874,110111,4,CRY (A),3
1676,292,Michael,Golding,Leicester,MID,45,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,721,737,4,CRY (A),3
1681,293,Mads,Hermansen,Leicester,GK,45,1,90,2024-09-14T14:00:00Z,0,0,0,2,0,0,0,0,2,0,7,22.6,0.0,0.0,2.3,0.00,0.00,0.00,2.55,7542,5778,4,CRY (A),3
1686,294,Daniel,Iversen,Leicester,GK,40,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,3110,6253,4,CRY (A),3
1691,295,James,Justin,Leicester,DEF,45,1,90,2024-09-14T14:00:00Z,0,0,0,2,0,0,0,0,0,0,2,5.6,0.4,3.0,0.9,0.05,0.00,0.05,2.55,2015,3612,4,CRY (A),3
1696,296,Victor,Kristiansen,Leicester,DEF,45,1,90,2024-09-14T14:00:00Z,0,0,0,2,0,0,0,0,0,0,4,18.8,28.7,0.0,4.8,0.00,0.05,0.05,2.55,939,1219,4,CRY (A),3
1701,297,Wanya,Marcal,Leicester,MID,45,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,1260,4,CRY (A),3
1706,298,Stephy,Mavididi,Leicester,MID,53,7,71,2024-09-14T14:00:00Z,1,0,0,1,0,0,0,0,0,0,20,31.4,5.0,26.0,6.2,0.41,0.01,0.42,1.37,1449,8100,4,CRY (A),3
1711,299,Kasey,McAteer,Leicester,MID,49,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,574,619,4,CRY (A),3
1716,300,Wilfred,Ndidi,Leicester,MID,50,8,75,2024-09-14T14:00:00Z,0,2,0,1,0,0,1,0,0,1,32,42.0,45.6,4.0,9.2,0.00,0.79,0.79,1.52,3449,2169,4,CRY (A),3
1721,301,Caleb,Okoli,Leicester,DEF,40,1,90,2024-09-14T14:00:00Z,0,0,0,2,0,0,0,0,0,0,8,29.4,0.0,17.0,4.6,0.02,0.00,0.02,2.55,3918,2525,4,CRY (A),3
1726,302,Ricardo,Ricardo,Leicester,DEF,44,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,566,2688,4,CRY (A),3
1731,303,Harry,Souttar,Leicester,DEF,40,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,191,4,CRY (A),3
1736,304,Jakub,Stolarczyk,Leicester,GK,40,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,573,651,4,CRY (A),3
1741,305,Luke,Thomas,Leicester,DEF,40,0,0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,2734,5606,4,CRY (A),3
